fips,obesity_pct,poverty_pct,median_income,no_hs_diploma
29081,39.3,0.205,50489,0.09266893710000002
30061,35.8,0.183,58832,0.06679654879999997
29095,37.2,0.147,66102,0.08316162309999997
31007,38.1,0.176,67307,0.09541984729999997
30015,35.8,0.192,61903,0.07710843369999998
28147,43.1,0.309,48909,0.1996587031
29023,41.3,0.246,48059,0.1551777648
29063,38.9,0.124,63946,0.11073295250000004
29033,38.8,0.174,56690,0.10345405770000005
28145,41.5,0.195,55304,0.21428571429999999
31021,40.6,0.121,67113,0.0777940868
30063,26.2,0.094,72882,0.034218776599999945
28159,42,0.421,48990,0.16369930759999995
29009,37.7,0.202,53303,0.14829364109999998
31029,37.3,0.123,67334,0.11491053679999996
29223,41.5,0.322,41315,0.19278158059999995
30049,31,0.096,76816,0.05149556470000005
30111,34,0.104,70221,0.0473179279
31083,35.4,0.123,63159,0.07492931199999997
31003,42.4,0.121,65907,0.06903765689999997
29181,41.3,0.277,43485,0.16309698019999996
31053,40.3,0.113,66833,0.10795593640000001
29173,39.7,0.149,68550,0.08881797629999999
29115,35.7,0.205,53836,0.08524951079999998
30107,32,0.254,47545,0.0739506995
30075,30.6,0.171,56746,0.10491071429999999
28141,39.4,0.181,47264,0.16710241280000004
29065,39.3,0.229,49324,0.14367872110000002
29079,39.6,0.214,48491,0.14589941100000003
29053,37.5,0.133,70769,0.09314997410000003
29187,40.3,0.159,55578,0.1328048625
29129,41.1,0.19,55282,0.09369747900000003
31013,39,0.147,66613,0.07649757150000003
29093,42.1,0.256,48241,0.14087995340000004
31075,36.5,0.146,63607,0.07352941180000006
30001,29.3,0.155,63084,0.06988847580000002
29195,39.2,0.216,53943,0.1241355932
29061,38.7,0.18,59385,0.14328410690000004
30033,30.6,0.223,53069,0.03603603600000005
29141,38.2,0.204,52072,0.19949645530000004
30099,30.9,0.176,71393,0.09090909089999999
31067,41.8,0.117,66947,0.07248666800000003
30077,35.8,0.171,61354,0.06856005789999997
30045,31.7,0.192,57166,0.05921938090000001
29127,39.6,0.149,60780,0.09645301799999995
29027,37.1,0.156,64214,0.09306227820000001
29121,34.6,0.166,58887,0.08323798630000001
30047,33,0.18,60882,0.07010400530000005
31009,39.3,0.261,52512,0.03986710959999995
29185,37.7,0.278,50578,0.12069216230000002
29015,38.9,0.24,50946,0.10904480139999995
29225,41.5,0.197,69841,0.11519626890000001
29083,38.5,0.224,55216,0.09945174040000004
28155,36.3,0.226,54929,0.15759988209999998
31075,36.6,0.146,63607,0.07352941180000006
29510,37,0.271,55231,0.09525643429999997
29179,41.2,0.302,43674,0.1944692239
29069,46.2,0.291,45570,0.20010899179999997
30109,32.5,0.165,56108,0.02685421990000003
30029,31.2,0.098,74150,0.04377607250000004
31057,37.4,0.188,55818,0.04843750000000002
29105,38.3,0.2,52211,0.14159616009999998
29229,42.1,0.249,47612,0.17183348099999995
29109,40.1,0.201,58128,0.14496612760000005
31073,38.3,0.131,73056,0.04458161869999999
31055,36.9,0.124,77747,0.0851918303
29127,39.8,0.149,60780,0.09645301799999995
29031,34.7,0.136,67445,0.07173695820000003
30037,32.5,0.361,47927,0.10895522390000001
31061,39.2,0.168,58346,0.0582433067
29157,36,0.13,64302,0.12095790120000005
29017,39.3,0.207,53134,0.13763412370000006
29001,34.7,0.169,56954,0.07269099199999995
29217,37.8,0.213,53602,0.11805555560000003
30013,35.9,0.127,65018,0.06102219929999997
29045,41.4,0.207,56191,0.10010695189999996
30043,32.8,0.096,85163,0.06021341459999996
30011,33.2,0.162,55704,0.06666666669999999
30015,35.6,0.192,61903,0.07710843369999998
29029,35.5,0.17,63903,0.07644114030000004
29085,43,0.282,48213,0.12039770080000001
29159,36.3,0.162,55021,0.12763286370000004
29013,41,0.164,56178,0.10994529639999995
31063,37.4,0.17,62676,0.07101616629999996
29161,34.6,0.17,53151,0.08404281629999999
29043,35.9,0.091,79714,0.06654266070000003
29137,38,0.153,54624,0.10115091590000003
29059,39.3,0.221,63112,0.09689471940000005
30079,34,0.184,52555,0.11542497380000005
29097,40.2,0.181,55152,0.11235733719999996
31065,44.9,0.162,59530,0.094466524
30049,30.8,0.096,76816,0.05149556470000005
30055,32.9,0.19,56696,0.035242290699999956
29125,38.2,0.16,58983,0.13917441669999997
29147,36.1,0.13,55749,0.05818501080000005
29107,36.8,0.138,67178,0.09198554699999995
29213,35.7,0.185,54514,0.09296754250000006
29111,38.2,0.187,57912,0.1254554095
30107,32.3,0.254,47545,0.0739506995
28143,51,0.415,39659,0.1812281578
30053,37.8,0.229,51941,0.08118127549999998
29047,37.4,0.089,84816,0.0557602948
31017,40.2,0.147,58896,0.07727503810000003
31015,38.7,0.196,49077,0.0431432974
30111,34,0.104,70221,0.0473179279
31003,43,0.121,65907,0.06903765689999997
29181,41.1,0.277,43485,0.16309698019999996
29173,40.1,0.149,68550,0.08881797629999999
29063,39.2,0.124,63946,0.11073295250000004
29115,35.9,0.205,53836,0.08524951079999998
31021,40.3,0.121,67113,0.0777940868
28161,40.1,0.284,50790,0.15838163169999997
29133,47.7,0.281,48342,0.18075254949999997
29209,41.1,0.201,62394,0.08213619019999996
31067,41.8,0.117,66947,0.07248666800000003
30073,37.2,0.219,47659,0.1320981713
30059,32.3,0.177,55193,0.04506858260000002
29183,35.5,0.056,98765,0.04548473480000004
30051,34,0.206,60846,0.188580015
29155,44.9,0.359,42080,0.16666666669999997
29103,39.5,0.261,50083,0.171314741
29037,38,0.086,85283,0.06334853659999995
31025,39.6,0.083,83291,0.04212051299999997
31053,39.7,0.113,66833,0.10795593640000001
29033,38.6,0.174,56690,0.10345405770000005
30093,32.8,0.156,58406,0.059918795900000044
29185,37.6,0.278,50578,0.12069216230000002
30071,39,0.22,53212,0.04650395780000005
29067,37.9,0.24,43336,0.16373509620000004
30067,30.4,0.125,63958,0.03311258279999996
29051,36.6,0.113,74002,0.06396124020000005
30007,30.7,0.111,72933,0.0903131828
29225,41.7,0.197,69841,0.11519626890000001
30063,26.9,0.094,72882,0.034218776599999945
29011,40.8,0.22,50185,0.13945113620000005
29049,39.1,0.109,76875,0.06279148359999998
28159,41.7,0.421,48990,0.16369930759999995
29121,34.4,0.166,58887,0.08323798630000001
29199,37.7,0.16,57063,0.21607869739999996
31007,38.5,0.176,67307,0.09541984729999997
30005,41.6,0.218,56865,0.09431345349999998
31013,38.8,0.147,66613,0.07649757150000003
31011,33.4,0.105,66345,0.06196351929999999
30009,32.6,0.124,72463,0.03285936190000005
29163,38.3,0.187,59147,0.12681218439999997
29119,42.7,0.237,54452,0.18659153490000002
28149,43.8,0.321,55783,0.11946679230000001
30085,41.3,0.262,51596,0.08178559789999995
28163,50.5,0.342,42434,0.2531807976
29007,39.9,0.191,55957,0.11554364920000004
29053,37.7,0.133,70769,0.09314997410000003
31049,39.8,0.188,58676,0.08708272859999999
31079,41.4,0.131,69725,0.15304208659999996
29129,41.4,0.19,55282,0.09369747900000003
29117,39.4,0.18,59389,0.12020182030000004
28157,47.7,0.366,36240,0.1249176005
29177,39.6,0.128,70993,0.09766781840000005
28141,39.5,0.181,47264,0.16710241280000004
29167,39.5,0.181,56628,0.11224586739999998
28145,41.6,0.195,55304,0.21428571429999999
30045,31.5,0.192,57166,0.05921938090000001
31033,34.8,0.161,60177,0.07079778479999999
29217,38.1,0.213,53602,0.11805555560000003
31005,41.7,0.202,54974,0.020833333300000034
29057,40.5,0.207,53959,0.09043415600000004
29219,39,0.109,77075,0.10761582820000004
28153,44.2,0.307,45573,0.16031733560000005
29175,37.6,0.183,59692,0.10249226639999998
31059,42.1,0.1,69021,0.05338510070000002
29043,36.3,0.091,79714,0.06654266070000003
29001,38.9,0.169,56954,0.07269099199999995
31057,37,0.188,55818,0.04843750000000002
29123,37.5,0.207,52339,0.1191698027
30025,31.4,0.125,66776,0.030434782599999988
29167,38.7,0.181,56628,0.11224586739999998
30057,28.6,0.117,73316,0.046156024399999995
31071,39.7,0.124,51135,0.04556166539999995
31019,37.3,0.086,76686,0.06532759450000003
29015,38.9,0.24,50946,0.10904480139999995
29101,37.5,0.132,68326,0.06857320479999995
29071,39.3,0.106,70389,0.08951257540000002
29186,37.1,0.121,71557,0.07274931799999995
31001,41.2,0.125,66695,0.08132706990000005
29003,35.8,0.097,75926,0.05994978029999998
28155,36.5,0.226,54929,0.15759988209999998
29179,41,0.302,43674,0.1944692239
30037,32.8,0.361,47927,0.10895522390000001
29111,36.6,0.187,57912,0.1254554095
31045,38.3,0.173,54925,0.04300019629999996
30103,33.2,0.168,61560,0.05107084019999997
30053,37.6,0.229,51941,0.08118127549999998
29137,37.8,0.153,54624,0.10115091590000003
31017,41,0.147,58896,0.07727503810000003
29171,35.1,0.208,51967,0.06136230180000002
31069,40.6,0.231,44135,0.04815409309999996
29099,40.3,0.109,81517,0.08548910170000001
29221,41.9,0.254,49510,0.16817183300000005
30069,32.9,0.192,50164,0.012195121999999947
30055,32.4,0.19,56696,0.035242290699999956
31043,44.3,0.202,70126,0.18909671530000005
29107,37,0.138,67178,0.09198554699999995
31039,40.4,0.1,65814,0.07919973540000003
29125,37.9,0.16,58983,0.13917441669999997
29029,35.6,0.17,63903,0.07644114030000004
30041,38.5,0.218,51435,0.08779806450000005
29510,37,0.271,55231,0.09525643429999997
29159,36.1,0.162,55021,0.12763286370000004
29045,41.7,0.207,56191,0.10010695189999996
29055,41.7,0.211,55253,0.15054829319999996
31061,39.7,0.168,58346,0.0582433067
29041,38.8,0.132,56070,0.08720030940000001
29059,39.5,0.221,63112,0.09689471940000005
30081,31.7,0.14,70624,0.06749283380000004
30093,32.3,0.156,58406,0.059918795900000044
29205,40.3,0.191,56121,0.10036014410000005
29089,34.8,0.144,57674,0.10402581440000003
30019,34,0.115,56695,0.033421284100000004
29051,36.7,0.113,74002,0.06396124020000005
29067,38,0.24,43336,0.16373509620000004
30051,34.5,0.206,60846,0.188580015
29039,39.8,0.213,48789,0.118847539
29025,38.9,0.15,62916,0.0919389263
29199,37.1,0.16,57063,0.21607869739999996
30005,41.1,0.218,56865,0.09431345349999998
29103,39.8,0.261,50083,0.171314741
31051,43.3,0.099,67521,0.15733047440000003
31063,38.7,0.17,62676,0.07101616629999996
30071,38.8,0.22,53212,0.04650395780000005
29209,41.1,0.201,62394,0.08213619019999996
30097,29.7,0.114,70052,0.036363636399999955
29169,35.8,0.119,71856,0.05947727970000005
29183,35.7,0.056,98765,0.04548473480000004
31065,44.4,0.162,59530,0.094466524
30031,24,0.058,90942,0.028358491800000052
29143,43.2,0.26,53843,0.16610874880000004
29113,39.9,0.1,79954,0.08913106240000002
31025,40.2,0.083,83291,0.04212051299999997
29211,40.4,0.187,51492,0.1415481071
29177,39.3,0.128,70993,0.09766781840000005
31069,40.2,0.231,44135,0.04815409309999996
29165,37,0.063,96353,0.03299699300000003
31023,38.6,0.099,74710,0.08220120379999996
29007,40,0.191,55957,0.11554364920000004
30087,39.5,0.241,60218,0.08638388529999996
29155,44.9,0.359,42080,0.16666666669999997
31033,34.7,0.161,60177,0.07079778479999999
29203,36.8,0.333,44439,0.13433417820000004
29117,39.6,0.18,59389,0.12020182030000004
28157,47.4,0.366,36240,0.1249176005
29119,43,0.237,54452,0.18659153490000002
30077,35.6,0.171,61354,0.06856005789999997
31035,40.1,0.099,67568,0.05852842810000003
29019,31.6,0.121,70153,0.05416703570000003
28163,50.2,0.342,42434,0.2531807976
29151,35.6,0.116,73660,0.07994699650000003
31037,39,0.119,70792,0.23274674829999997
29207,37.6,0.179,51741,0.17631486939999996
30073,37.5,0.219,47659,0.1320981713
30095,29.9,0.087,81392,0.06926341319999996
29077,36.7,0.16,59740,0.06655329600000004
30017,32.7,0.134,58850,0.05289467569999995
31079,41.2,0.131,69725,0.15304208659999996
29091,36.8,0.203,48727,0.14065242830000002
31049,39.8,0.188,58676,0.08708272859999999
29037,37.8,0.086,85283,0.06334853659999995
31011,33.1,0.105,66345,0.06196351929999999
30009,33,0.124,72463,0.03285936190000005
29163,38.3,0.187,59147,0.12681218439999997
30067,30,0.125,63958,0.03311258279999996
28149,43.8,0.321,55783,0.11946679230000001
29035,40,0.3,43801,0.14798206280000004
30021,33,0.137,60663,0.056667200300000053
30085,41,0.262,51596,0.08178559789999995
29219,38.7,0.109,77075,0.10761582820000004
30105,32.7,0.207,63507,0.053471964400000016
31039,41.2,0.1,65814,0.07919973540000003
29215,42.2,0.257,47273,0.14355793630000002
29175,37.7,0.183,59692,0.10249226639999998
31059,42,0.1,69021,0.05338510070000002
31031,40.8,0.162,55132,0.02566096419999997
31027,40.2,0.09,69895,0.038537372299999983
30057,28.7,0.117,73316,0.046156024399999995
31023,38.6,0.099,74710,0.08220120379999996
29123,37.7,0.207,52339,0.1191698027
30025,31.4,0.125,66776,0.030434782599999988
30069,32.9,0.192,50164,0.012195121999999947
29099,39.7,0.109,81517,0.08548910170000001
31001,41.9,0.125,66695,0.08132706990000005
29145,38.9,0.166,63292,0.10662988920000005
29153,42.5,0.309,45234,0.16661654140000004
28153,44.4,0.307,45573,0.16031733560000005
29149,41.2,0.276,41462,0.13075416259999995
30103,34.1,0.168,61560,0.05107084019999997
30003,35.5,0.238,51259,0.11547714509999996
31037,38.8,0.119,70792,0.23274674829999997
30101,35.6,0.164,52399,0.13801652890000005
30039,30.4,0.168,65695,0.07048286599999998
29131,37.3,0.176,55031,0.10450772419999999
31005,42.4,0.202,54974,0.020833333300000034
29186,37.2,0.121,71557,0.07274931799999995
29073,39.3,0.137,62203,0.10123272319999999
29003,36,0.097,75926,0.05994978029999998
29021,43.1,0.19,60575,0.10199300700000002
30083,37.6,0.118,74540,0.037658562399999984
29189,31.3,0.126,81631,0.05576535110000003
29133,47.6,0.281,48342,0.18075254949999997
30041,39,0.218,51435,0.08779806450000005
29089,36,0.144,57674,0.10402581440000003
31081,40.8,0.09,84805,0.02917442579999996
31047,41.1,0.138,67619,0.22169535559999998
30019,33.5,0.115,56695,0.033421284100000004
29201,38.2,0.219,60088,0.1357217878
29055,41.9,0.211,55253,0.15054829319999996
29057,40.7,0.207,53959,0.09043415600000004
28151,44.2,0.469,39081,0.20790776580000003
31077,34.7,0.133,60686,0.06518904820000004
31041,40,0.129,65151,0.05985241870000002
29087,36.6,0.148,61260,0.07568438
29041,38.3,0.132,56070,0.08720030940000001
31043,44.6,0.202,70126,0.18909671530000005
30091,35.5,0.152,58094,0.08544423440000004
30081,31.9,0.14,70624,0.06749283380000004
29205,40.6,0.191,56121,0.10036014410000005
29171,35,0.208,51967,0.06136230180000002
31019,38.9,0.086,76686,0.06532759450000003
30023,32.4,0.141,56648,0.07201266159999997
29005,41.6,0.146,56797,0.08158995820000003
29135,39.1,0.14,63971,0.13533980580000005
29113,39.4,0.1,79954,0.08913106240000002
29221,41.3,0.254,49510,0.16817183300000005
29071,39.6,0.106,70389,0.08951257540000002
29143,43,0.26,53843,0.16610874880000004
29197,38.8,0.233,52078,0.06259541980000005
29023,41.1,0.246,48059,0.1551777648
29227,40.7,0.208,50765,0.062231759699999945
29169,38.4,0.119,71856,0.05947727970000005
30031,23,0.058,90942,0.028358491800000052
29223,41.3,0.322,41315,0.19278158059999995
28147,43.2,0.309,48909,0.1996587031
30035,39.9,0.304,51416,0.1442481067
29151,35.6,0.116,73660,0.07994699650000003
30033,30.7,0.223,53069,0.03603603600000005
31051,43.6,0.099,67521,0.15733047440000003
30097,29.4,0.114,70052,0.036363636399999955
29039,40.1,0.213,48789,0.118847539
29081,39.7,0.205,50489,0.09266893710000002
29009,37.8,0.202,53303,0.14829364109999998
29075,41.2,0.196,54610,0.11590424269999999
29095,37.2,0.147,66102,0.08316162309999997
30061,36,0.183,58832,0.06679654879999997
31083,35.5,0.123,63159,0.07492931199999997
30047,33.2,0.18,60882,0.07010400530000005
30001,28.3,0.155,63084,0.06988847580000002
29139,37.3,0.195,57686,0.1149180943
29079,39,0.214,48491,0.14589941100000003
31035,40.1,0.099,67568,0.05852842810000003
29083,38.6,0.224,55216,0.09945174040000004
30021,32.8,0.137,60663,0.056667200300000053
30075,30.4,0.171,56746,0.10491071429999999
29061,38.4,0.18,59385,0.14328410690000004
29077,37.8,0.16,59740,0.06655329600000004
30095,30.2,0.087,81392,0.06926341319999996
29215,42.1,0.257,47273,0.14355793630000002
29101,35.3,0.132,68326,0.06857320479999995
29027,36.9,0.156,64214,0.09306227820000001
29019,29.8,0.121,70153,0.05416703570000003
30027,31.2,0.138,63717,0.05764470119999998
31009,38.8,0.261,52512,0.03986710959999995
30043,32.1,0.096,85163,0.06021341459999996
30065,35.3,0.231,55991,0.09627492130000004
29093,42.3,0.256,48241,0.14087995340000004
30087,39.8,0.241,60218,0.08638388529999996
29195,37.7,0.216,53943,0.1241355932
29035,39.8,0.3,43801,0.14798206280000004
29065,39.5,0.229,49324,0.14367872110000002
29207,37.6,0.179,51741,0.17631486939999996
29165,36.7,0.063,96353,0.03299699300000003
29141,38.2,0.204,52072,0.19949645530000004
29211,40.1,0.187,51492,0.1415481071
29091,36.8,0.203,48727,0.14065242830000002
29203,37,0.333,44439,0.13433417820000004
30039,30.6,0.168,65695,0.07048286599999998
30011,32.9,0.162,55704,0.06666666669999999
29105,38.5,0.2,52211,0.14159616009999998
28151,44.2,0.469,39081,0.20790776580000003
29097,40,0.181,55152,0.11235733719999996
30101,35.4,0.164,52399,0.13801652890000005
29139,37.1,0.195,57686,0.1149180943
29157,36,0.13,64302,0.12095790120000005
29069,46.4,0.291,45570,0.20010899179999997
29187,40.3,0.159,55578,0.1328048625
31027,40.5,0.09,69895,0.038537372299999983
30109,33.1,0.165,56108,0.02685421990000003
30003,35.8,0.238,51259,0.11547714509999996
30013,35.3,0.127,65018,0.06102219929999997
30017,32.6,0.134,58850,0.05289467569999995
29131,37.5,0.176,55031,0.10450772419999999
29109,40.1,0.201,58128,0.14496612760000005
29229,42.2,0.249,47612,0.17183348099999995
29153,42.3,0.309,45234,0.16661654140000004
29073,39.2,0.137,62203,0.10123272319999999
30091,35.4,0.152,58094,0.08544423440000004
29145,38.8,0.166,63292,0.10662988920000005
30027,31.2,0.138,63717,0.05764470119999998
29149,41.1,0.276,41462,0.13075416259999995
30099,31.3,0.176,71393,0.09090909089999999
30065,35.6,0.231,55991,0.09627492130000004
31031,40.9,0.162,55132,0.02566096419999997
29017,38.9,0.207,53134,0.13763412370000006
30029,30.8,0.098,74150,0.04377607250000004
29025,38.9,0.15,62916,0.0919389263
29047,37.1,0.089,84816,0.0557602948
29005,41.6,0.146,56797,0.08158995820000003
29201,38.1,0.219,60088,0.1357217878
31015,37.9,0.196,49077,0.0431432974
29135,39.2,0.14,63971,0.13533980580000005
30023,32.2,0.141,56648,0.07201266159999997
29197,39,0.233,52078,0.06259541980000005
29087,37,0.148,61260,0.07568438
29161,36.2,0.17,53151,0.08404281629999999
30083,37.9,0.118,74540,0.037658562399999984
29085,43.1,0.282,48213,0.12039770080000001
30105,33.2,0.207,63507,0.053471964400000016
29213,36.4,0.185,54514,0.09296754250000006
30089,34.9,0.204,54599,0.0777845036
29189,31.5,0.126,81631,0.05576535110000003
31081,40.7,0.09,84805,0.02917442579999996
31047,41.4,0.138,67619,0.22169535559999998
28143,50.8,0.415,39659,0.1812281578
30079,33.5,0.184,52555,0.11542497380000005
31055,36.9,0.124,77747,0.0851918303
31077,35.3,0.133,60686,0.06518904820000004
31073,38.4,0.131,73056,0.04458161869999999
29147,39.5,0.13,55749,0.05818501080000005
29021,42.9,0.19,60575,0.10199300700000002
31041,40.2,0.129,65151,0.05985241870000002
29031,35.9,0.136,67445,0.07173695820000003
29013,41.2,0.164,56178,0.10994529639999995
30035,39.7,0.304,51416,0.1442481067
31029,36.9,0.123,67334,0.11491053679999996
37009,36.2,0.22,54589,0.1249878794
36085,30,0.175,93337,0.11463701319999997
32019,35,0.119,75195,0.12330041989999996
34003,25.4,0.071,116157,0.07085893229999995
35005,39.8,0.251,51179,0.19057372169999998
35013,35.9,0.242,56233,0.17345464320000004
36017,36.1,0.187,57407,0.11270066940000001
37047,41.1,0.302,50837,0.13489530849999998
31117,39.3,0.182,55174,0.03614457829999995
31149,39.1,0.189,56969,0.057446808499999946
36021,30.8,0.175,73112,0.08483697369999998
35019,37.5,0.302,43463,0.16846652269999995
31123,41.6,0.191,62245,0.09114004450000002
36053,36.4,0.13,73680,0.06718895810000003
31087,42.1,0.188,55551,0.06789788159999999
36027,28.5,0.088,96374,0.08192354999999996
35011,32.5,0.306,48234,0.1234003656
36073,32.8,0.152,65156,0.13274791620000004
37023,36.8,0.244,55616,0.14877810970000005
32011,37.7,0.135,81661,0.04488330340000002
36067,36.9,0.192,74388,0.08255736609999997
36119,26,0.111,114020,0.10645408359999997
37007,43.4,0.33,50503,0.17575175939999998
31109,34.4,0.09,71171,0.06512692980000001
31137,38.6,0.102,70550,0.07943006880000003
37055,31,0.133,79646,0.047714275699999975
33019,33.5,0.12,74730,0.08856290710000003
31139,39.2,0.102,78454,0.05599353139999996
34011,40.4,0.219,64240,0.18728402249999998
35023,34.7,0.327,45343,0.15102182200000003
36013,36.7,0.234,56040,0.10026319650000004
31145,42.1,0.133,60614,0.04657610199999995
34007,29.6,0.17,82678,0.10165238210000005
36001,29.8,0.146,81193,0.06842307979999995
31133,37.5,0.203,55574,0.12122936819999997
32009,36.6,0.182,59057,0.2268518519
37035,37.2,0.156,65898,0.12501215990000003
36095,32.4,0.165,63768,0.0801910858
37037,30.1,0.117,95716,0.09613351589999997
34017,27.9,0.229,88469,0.1211083758
31175,41.8,0.159,56604,0.05637676179999995
36083,31.5,0.163,82846,0.07275292040000003
34025,30.3,0.08,117752,0.058148955700000005
35033,33.1,0.276,45685,0.062041564800000004
31121,39.2,0.106,72297,0.07597042509999996
34013,29.6,0.184,80005,0.13203400070000004
33011,33.1,0.078,103181,0.07014328339999998
37049,37.5,0.251,61761,0.08227047310000002
36105,31.9,0.206,68063,0.12345546169999999
37039,34.8,0.245,53926,0.08573686290000004
33015,31.2,0.052,109660,0.03895590019999995
34001,30.7,0.158,75904,0.11143672199999999
31153,35.6,0.05,101902,0.043265903500000036
35013,37.5,0.242,56233,0.17345464320000004
37043,35.3,0.222,53229,0.10064457760000001
35021,35.3,0.268,47606,0.11220472439999996
31141,41.8,0.081,76785,0.10209915140000003
32005,27.3,0.12,82025,0.06258441000000003
36099,34.8,0.21,58581,0.1538525893
35031,41.4,0.418,41427,0.19119276630000004
36121,35.6,0.132,70775,0.13348172130000002
34005,30.2,0.081,102384,0.05599959040000002
37041,40.4,0.246,60808,0.12622654089999996
32003,31.4,0.177,75103,0.1318611005
35028,25.1,0.034,146208,0.01689141230000002
37013,37,0.305,55960,0.11921740719999996
34021,25.5,0.131,95502,0.10074404020000005
32015,34.9,0.126,87398,0.10753794699999997
35017,32.8,0.272,48454,0.10337808370000001
37015,43,0.335,44371,0.18028338860000004
31131,40.7,0.091,76448,0.06523511820000005
32011,38.8,0.135,81661,0.04488330340000002
35035,38.1,0.308,51298,0.12708071519999997
34009,33.5,0.132,81007,0.05361225110000001
36079,27.3,0.071,120930,0.06733755919999995
36073,32.9,0.152,65156,0.13274791620000004
37011,37.1,0.221,55922,0.13624583489999997
32013,36,0.136,81500,0.1276483516
36087,30.5,0.231,105923,0.12300449680000003
36019,33.2,0.158,64282,0.11809489120000005
31127,40.7,0.128,65868,0.10565057369999997
31161,36.7,0.213,59842,0.10013793100000001
37053,33.6,0.105,86047,0.060970454200000024
36015,30.7,0.223,60456,0.09115171420000001
31105,42.1,0.154,59686,0.10774142060000003
31097,38.1,0.128,64134,0.11605003989999996
37001,38.5,0.16,66395,0.11458200299999999
31135,40.6,0.116,71521,0.07341772150000003
32001,37.9,0.137,72065,0.07979023340000002
35045,35.2,0.263,57296,0.13554648999999996
35007,31.5,0.262,54255,0.09488261389999997
35015,39.8,0.189,66485,0.15692762780000002
34013,29.4,0.184,80005,0.13203400070000004
31119,40,0.108,68218,0.07802883579999997
37027,33.4,0.181,56239,0.17218826509999996
35001,33,0.179,68286,0.09590970830000001
31183,38.3,0.188,56377,0.022151898700000006
36035,35.8,0.202,63409,0.11504192869999996
36065,36.4,0.196,61566,0.11068152809999998
36117,37.1,0.143,73028,0.0900691428
31111,40.1,0.146,63632,0.06558479780000004
36081,23.8,0.176,81399,0.17308030929999996
37051,41.1,0.22,61511,0.07399905640000004
36025,33.4,0.215,56163,0.09585984380000001
33011,32.8,0.078,103181,0.07014328339999998
36021,30.7,0.175,73112,0.08483697369999998
36043,37,0.166,63771,0.08299934760000005
31175,42.2,0.159,56604,0.05637676179999995
36083,31.7,0.163,82846,0.07275292040000003
31179,41,0.1,68309,0.048910056800000046
35025,37,0.2,60820,0.24418126110000005
35027,30.6,0.281,59386,0.08210659899999995
33009,25.8,0.098,81537,0.061055855400000025
32009,36.1,0.182,59057,0.2268518519
36027,28.2,0.088,96374,0.08192354999999996
34017,27.8,0.229,88469,0.1211083758
31091,40.3,0.134,53010,0.06293706290000001
31163,41.4,0.156,57592,0.08699719360000002
36039,34.5,0.188,70789,0.11199360189999996
36013,36.3,0.234,56040,0.10026319650000004
35037,37.6,0.327,43312,0.12304320599999996
34033,33.8,0.15,84008,0.0990895664
31123,41.9,0.191,62245,0.09114004450000002
31095,37.6,0.138,63707,0.06890389200000002
31167,39.8,0.081,78112,0.04818976279999998
34027,22.8,0.051,134308,0.048928237299999955
32023,39.7,0.241,63071,0.13344594590000003
34039,29.7,0.112,100031,0.13724209980000002
37017,41.3,0.291,49661,0.11444012520000002
37019,32.8,0.168,76797,0.06670587029999997
35049,25.9,0.188,78366,0.08556897220000004
31125,41,0.133,61228,0.07351676699999998
37007,43.3,0.33,50503,0.17575175939999998
36017,36.3,0.187,57407,0.11270066940000001
35009,39.4,0.223,53858,0.17843540400000002
37047,41.2,0.302,50837,0.13489530849999998
31115,36.4,0.282,61608,0
37005,36.5,0.245,46571,0.16883267580000005
33007,36.4,0.176,59592,0.1046658775
37045,38.6,0.26,61411,0.12535781410000002
31137,39.1,0.102,70550,0.07943006880000003
31147,45.6,0.129,60839,0.08319885240000002
31129,41.8,0.152,58951,0.07858990939999999
34019,26,0.043,136407,0.041956484900000035
36029,33,0.179,70443,0.07564461219999996
33019,33.2,0.12,74730,0.08856290710000003
33005,30.2,0.108,84008,0.060114037499999995
35011,33,0.306,48234,0.1234003656
35059,34.3,0.254,45458,0.11079545449999995
36063,39.5,0.2,65932,0.07968428100000002
34041,32.5,0.104,98857,0.06013148690000003
36057,38.8,0.228,61463,0.11475984569999997
33001,30.1,0.107,91333,0.06192895480000005
36071,32.2,0.191,93492,0.10323548520000003
31183,38.4,0.188,56377,0.022151898700000006
36109,24.6,0.125,68222,0.04121013100000004
35021,36.5,0.268,47606,0.11220472439999996
36077,32.1,0.186,63863,0.07880254779999996
32027,35.3,0.183,66928,0.1436665318
36065,36.1,0.196,61566,0.11068152809999998
31177,41.2,0.065,88234,0.04050950090000005
35041,32.6,0.261,51111,0.14114811179999998
36009,35.7,0.255,55944,0.10779144699999998
31111,40.1,0.146,63632,0.06558479780000004
37039,34.8,0.245,53926,0.08573686290000004
31113,36.2,0.11,66333,0.018181818199999977
35015,39.8,0.189,66485,0.15692762780000002
35007,32.1,0.262,54255,0.09488261389999997
35053,37.5,0.324,46070,0.15303230680000002
31173,46.3,0.255,57810,0.07634001079999997
34001,30.9,0.158,75904,0.11143672199999999
37001,38.9,0.16,66395,0.11458200299999999
31097,38.1,0.128,64134,0.11605003989999996
36061,19.2,0.201,100869,0.10826798520000003
36007,33.1,0.198,63590,0.08988386309999996
32031,28.5,0.113,84282,0.1131114111
31143,40.6,0.086,79938,0.06688687039999996
36113,31,0.15,73115,0.08117185289999995
36023,30.5,0.165,63890,0.09088108439999998
36117,37.4,0.143,73028,0.0900691428
